,dataset,target,avg_precision,avg_recall,avg_specificity,avg_f1,avg_geometric_mean
533,paris,target3,0.5088224504058447,0.5088079216215986,0.5088079216215986,0.5080555484435267,0.5073850216173758
534,smoking,target1,0.5182404434078234,0.5000197335236785,0.5000197335236785,0.4404151065789657,0.0091758071345075
535,smoking,target2,0.7262766309245012,0.7413705761984157,0.7413705761984157,0.7279361279158717,0.7411612739704146
536,smoking,target3,0.5567082062422924,0.5285085455431128,0.5285085455431128,0.4805044514229649,0.3955866455109406
537,telco,target1,0.7397847832042406,0.7113918581855844,0.7113918581855844,0.7221958448859048,0.6879476744014429
538,telco,target2,0.6640189928055963,0.6589303078106835,0.857484931213256,0.6576861455502174,0.6078399603188472
539,telco,target3,0.4327495866368364,0.4378039928044474,0.8194721792558479,0.4273869404251339,0.3875492340204514
540,anuran,target1,0.7189660615300746,0.7342695296635264,0.968081294530889,0.7155294455244461,0.5848599139571198
541,anuran,target2,0.8063472167671352,0.8381315208919684,0.9883790710587296,0.8150176003658345,0.8131831250007092
542,anuran,target3,0.8626541815243052,0.8676366931411821,0.9933962384225192,0.8574846328374364,0.8475655889422773
543,bank,target1,0.7689182630581286,0.7255388328921331,0.7255388328921331,0.7437837057267511,0.6880850093627247
544,bank,target2,0.4345939106289292,0.4997365150234495,0.4997365150234495,0.4565058581231984,0.0189751749812505
545,bank,target3,0.5395558289589164,0.5329299190497967,0.5329299190497967,0.5197547887881894,0.4898848431187437
546,census,target1,0.7891761670223494,0.7447743984858568,0.7447743984858568,0.7621634106019859,0.7226012600472338
547,census,target2,0.3546557287690241,0.2315209960879351,0.8817753800214122,0.2422430763519238,0.0495688561408458
548,census,target3,0.4567885777168682,0.4809055634762049,0.9653071674352842,0.4463637156787364,0.375114800911708
549,flight,target1,0.8168575504978393,0.7637208937598702,0.7637208937598702,0.7858501087002865,0.740443059899901
550,flight,target2,0.8513920403480718,0.8500739209980986,0.8500739209980986,0.8506883852424927,0.8496637622354608
551,flight,target3,0.5184219544143757,0.5589099956498472,0.8625249637065833,0.5378999409409081,0.0
552,imdb,target1,0.6689526128105778,0.5476549516284023,0.7540161976177715,0.5615004121103426,0.1791329076120831
553,imdb,target2,0.7690498232673686,0.7257300207777704,0.7257300207777704,0.7380865881616276,0.7041335326012312
554,imdb,target3,0.3942800483720754,0.4317958253538297,0.9109070207323836,0.3870208338467761,0.0
555,intention,target1,0.8154916645286037,0.6508459500638659,0.6508459500638659,0.6897620045419501,0.5611916213663575
556,intention,target2,0.2676280790408953,0.2238665401757014,0.851895781046401,0.2307629095035663,0.0
557,intention,target3,0.6777664182571036,0.5102145227313888,0.5102145227313888,0.4858339466031683,0.1568794104139299
558,mushroom,target1,0.9994258382810092,0.9990759561273468,0.9990759561273468,0.9992501565668436,0.9990754217007436
559,mushroom,target2,0.7389398245480353,0.8581943368883606,0.9501320217697884,0.729431456951908,0.8229151410378946
560,mushroom,target3,0.5810926155021977,0.7038796505657052,0.8859370732454529,0.592301878640162,0.600003391754939
561,paris,target1,0.6564979697068939,0.5334410626676143,0.5334410626676143,0.5317334848228376,0.2756723975968227
562,paris,target2,0.5120545797833232,0.5119946373886055,0.5119946373886055,0.5105113585603089,0.5099158767656098
563,paris,target3,0.5088224504058447,0.5088079216215986,0.5088079216215986,0.5080555484435267,0.5073850216173758
564,smoking,target1,0.5182404434078234,0.5000197335236785,0.5000197335236785,0.4404151065789657,0.0091758071345075
565,smoking,target2,0.7262766309245012,0.7413705761984157,0.7413705761984157,0.7279361279158717,0.7411612739704146
566,smoking,target3,0.5567082062422924,0.5285085455431128,0.5285085455431128,0.4805044514229649,0.3955866455109406
567,telco,target1,0.7397847832042406,0.7113918581855844,0.7113918581855844,0.7221958448859048,0.6879476744014429
568,telco,target2,0.6640189928055963,0.6589303078106835,0.857484931213256,0.6576861455502174,0.6078399603188472
569,telco,target3,0.4327495866368364,0.4378039928044474,0.8194721792558479,0.4273869404251339,0.3875492340204514
570,anuran,target1,0.7189660615300746,0.7342695296635264,0.968081294530889,0.7155294455244461,0.5848599139571198
571,anuran,target2,0.8063472167671352,0.8381315208919684,0.9883790710587296,0.8150176003658345,0.8131831250007092
572,anuran,target3,0.8626541815243052,0.8676366931411821,0.9933962384225192,0.8574846328374364,0.8475655889422773
573,bank,target1,0.7689182630581286,0.7255388328921331,0.7255388328921331,0.7437837057267511,0.6880850093627247
574,bank,target2,0.4345939106289292,0.4997365150234495,0.4997365150234495,0.4565058581231984,0.0189751749812505
575,bank,target3,0.5395558289589164,0.5329299190497967,0.5329299190497967,0.5197547887881894,0.4898848431187437
576,census,target1,0.7891761670223494,0.7447743984858568,0.7447743984858568,0.7621634106019859,0.7226012600472338
577,census,target2,0.3546557287690241,0.2315209960879351,0.8817753800214122,0.2422430763519238,0.0495688561408458
578,census,target3,0.4567885777168682,0.4809055634762049,0.9653071674352842,0.4463637156787364,0.375114800911708
579,flight,target1,0.8168575504978393,0.7637208937598702,0.7637208937598702,0.7858501087002865,0.740443059899901
580,flight,target2,0.8513920403480718,0.8500739209980986,0.8500739209980986,0.8506883852424927,0.8496637622354608
581,flight,target3,0.5184219544143757,0.5589099956498472,0.8625249637065833,0.5378999409409081,0.0
582,imdb,target1,0.6689526128105778,0.5476549516284023,0.7540161976177715,0.5615004121103426,0.1791329076120831
583,imdb,target2,0.7690498232673686,0.7257300207777704,0.7257300207777704,0.7380865881616276,0.7041335326012312
584,imdb,target3,0.3942800483720754,0.4317958253538297,0.9109070207323836,0.3870208338467761,0.0
585,intention,target1,0.8154916645286037,0.6508459500638659,0.6508459500638659,0.6897620045419501,0.5611916213663575
586,intention,target2,0.2676280790408953,0.2238665401757014,0.851895781046401,0.2307629095035663,0.0
587,intention,target3,0.6777664182571036,0.5102145227313888,0.5102145227313888,0.4858339466031683,0.1568794104139299
588,mushroom,target1,0.9994258382810092,0.9990759561273468,0.9990759561273468,0.9992501565668436,0.9990754217007436
589,mushroom,target2,0.7389398245480353,0.8581943368883606,0.9501320217697884,0.729431456951908,0.8229151410378946
590,mushroom,target3,0.5810926155021977,0.7038796505657052,0.8859370732454529,0.592301878640162,0.600003391754939
591,paris,target1,0.6564979697068939,0.5334410626676143,0.5334410626676143,0.5317334848228376,0.2756723975968227
592,paris,target2,0.5120545797833232,0.5119946373886055,0.5119946373886055,0.5105113585603089,0.5099158767656098
593,paris,target3,0.5088224504058447,0.5088079216215986,0.5088079216215986,0.5080555484435267,0.5073850216173758
594,smoking,target1,0.5182404434078234,0.5000197335236785,0.5000197335236785,0.4404151065789657,0.0091758071345075
595,smoking,target2,0.7262766309245012,0.7413705761984157,0.7413705761984157,0.7279361279158717,0.7411612739704146
596,smoking,target3,0.5567082062422924,0.5285085455431128,0.5285085455431128,0.4805044514229649,0.3955866455109406
597,telco,target1,0.7397847832042406,0.7113918581855844,0.7113918581855844,0.7221958448859048,0.6879476744014429
598,telco,target2,0.6640189928055963,0.6589303078106835,0.857484931213256,0.6576861455502174,0.6078399603188472
599,telco,target3,0.4327495866368364,0.4378039928044474,0.8194721792558479,0.4273869404251339,0.3875492340204514
600,anuran,target1,0.9846325802519365,0.9529797960787894,0.9944228625146369,0.967674466110774,0.950505660802697
601,anuran,target2,0.9710050861153524,0.9411702908486618,0.9971097434358178,0.9542637984194512,0.9381705765226088
602,anuran,target3,0.968903875994538,0.9501223422895902,0.9980573201673164,0.9580731517979668,0.9476103225501082
603,bank,target1,0.7521595070105748,0.7169605153841312,0.7169605153841312,0.7317207660407322,0.6770398997186122
604,bank,target2,0.4962668328979998,0.5008955691192559,0.5008955691192559,0.4773565387478373,0.1793056718532451
605,bank,target3,0.5060927815510704,0.505792052321493,0.505792052321493,0.5050899074540666,0.4992652176613538
606,census,target1,0.6822288905540198,0.6256452661648303,0.6256452661648303,0.6392731406716118,0.5568262665693593
607,census,target2,0.1756419889077887,0.1478137530796713,0.8588053101033101,0.1381513811157158,0.0
608,census,target3,0.1910257700850251,0.1818641654748112,0.8790885192579914,0.1771386790516029,0.0
609,flight,target1,0.7149982941711994,0.664225221935314,0.664225221935314,0.682761997039272,0.6093315542903216
610,flight,target2,0.7462583804041596,0.7403153021181509,0.7403153021181509,0.7422772144547868,0.7370318546415882
611,flight,target3,0.495332289582774,0.4869960488322135,0.7989467360194237,0.4727965043912466,0.1694185029143877
612,imdb,target1,0.6185011983070577,0.3989851479645531,0.6938069067875882,0.4251121652927501,0.1982048278778069
613,imdb,target2,0.7455173159295833,0.7350614523079079,0.7350614523079079,0.7386428190729604,0.7261303460699736
614,imdb,target3,0.1910095799673582,0.1929588399679785,0.8794333524162246,0.1902062648575734,0.0
615,intention,target1,0.745110452567309,0.6344888146246326,0.6344888146246326,0.6636023160625134,0.5418467970215662
616,intention,target2,0.2551832958598773,0.1693599924280863,0.8346495468150075,0.1633703964429097,0.0
617,intention,target3,0.6266143673025178,0.5636901502466569,0.5636901502466569,0.5755675744713566,0.4069255673609474
618,mushroom,target1,1.0,1.0,1.0,1.0,1.0
619,mushroom,target2,0.5602195324953466,0.555137377558286,0.9089975738390574,0.5530365195361681,0.4514526756396004
620,mushroom,target3,0.4173466064540458,0.4187121957348497,0.8390713764744511,0.4166684591298768,0.3650632653986849
621,paris,target1,0.487865530945747,0.4984488690820111,0.4984488690820111,0.4725291210066082,0.0984315510960673
622,paris,target2,0.5046152796797061,0.5046131208229461,0.5046131208229461,0.5044508162593893,0.5044937046198908
623,paris,target3,0.5168712225752266,0.5168649418727529,0.5168649418727529,0.5167884986274136,0.5167516016376235
624,smoking,target1,0.5119905236845069,0.5048610533935377,0.5048610533935377,0.4867424128742936,0.2746326843137751
625,smoking,target2,0.6621555108964109,0.6568739905129887,0.6568739905129887,0.6589416831526103,0.6463628570137641
626,smoking,target3,0.5171676416597698,0.5166554233468774,0.5166554233468774,0.5157396343998641,0.5067881616873022
627,telco,target1,0.6941998783606748,0.6657002802100217,0.6657002802100217,0.6755967906000089,0.6306115749743842
628,telco,target2,0.6057036341087124,0.5837181956318569,0.8174720029865525,0.5898332977826026,0.5261020447530356
629,telco,target3,0.3908648283607722,0.3814417528717508,0.7979995582116547,0.3836545210063921,0.3693775053562301
630,anuran,target1,0.9846325802519365,0.9529797960787894,0.9944228625146369,0.967674466110774,0.950505660802697
631,anuran,target2,0.9710050861153524,0.9411702908486618,0.9971097434358178,0.9542637984194512,0.9381705765226088
632,anuran,target3,0.968903875994538,0.9501223422895902,0.9980573201673164,0.9580731517979668,0.9476103225501082
633,bank,target1,0.7521595070105748,0.7169605153841312,0.7169605153841312,0.7317207660407322,0.6770398997186122
634,bank,target2,0.4962668328979998,0.5008955691192559,0.5008955691192559,0.4773565387478373,0.1793056718532451
635,bank,target3,0.5060927815510704,0.505792052321493,0.505792052321493,0.5050899074540666,0.4992652176613538
636,census,target1,0.6822288905540198,0.6256452661648303,0.6256452661648303,0.6392731406716118,0.5568262665693593
637,census,target2,0.1756419889077887,0.1478137530796713,0.8588053101033101,0.1381513811157158,0.0
638,census,target3,0.1910257700850251,0.1818641654748112,0.8790885192579914,0.1771386790516029,0.0
639,flight,target1,0.7149982941711994,0.664225221935314,0.664225221935314,0.682761997039272,0.6093315542903216
640,flight,target2,0.7462583804041596,0.7403153021181509,0.7403153021181509,0.7422772144547868,0.7370318546415882
641,flight,target3,0.495332289582774,0.4869960488322135,0.7989467360194237,0.4727965043912466,0.1694185029143877
642,imdb,target1,0.6185011983070577,0.3989851479645531,0.6938069067875882,0.4251121652927501,0.1982048278778069
643,imdb,target2,0.7455173159295833,0.7350614523079079,0.7350614523079079,0.7386428190729604,0.7261303460699736
644,imdb,target3,0.1910095799673582,0.1929588399679785,0.8794333524162246,0.1902062648575734,0.0
645,intention,target1,0.745110452567309,0.6344888146246326,0.6344888146246326,0.6636023160625134,0.5418467970215662
646,intention,target2,0.2551832958598773,0.1693599924280863,0.8346495468150075,0.1633703964429097,0.0
647,intention,target3,0.6266143673025178,0.5636901502466569,0.5636901502466569,0.5755675744713566,0.4069255673609474
648,mushroom,target1,1.0,1.0,1.0,1.0,1.0
649,mushroom,target2,0.5602195324953466,0.555137377558286,0.9089975738390574,0.5530365195361681,0.4514526756396004
650,mushroom,target3,0.4173466064540458,0.4187121957348497,0.8390713764744511,0.4166684591298768,0.3650632653986849
651,paris,target1,0.487865530945747,0.4984488690820111,0.4984488690820111,0.4725291210066082,0.0984315510960673
652,paris,target2,0.5046152796797061,0.5046131208229461,0.5046131208229461,0.5044508162593893,0.5044937046198908
653,paris,target3,0.5168712225752266,0.5168649418727529,0.5168649418727529,0.5167884986274136,0.5167516016376235
654,smoking,target1,0.5119905236845069,0.5048610533935377,0.5048610533935377,0.4867424128742936,0.2746326843137751
655,smoking,target2,0.6621555108964109,0.6568739905129887,0.6568739905129887,0.6589416831526103,0.6463628570137641
656,smoking,target3,0.5171676416597698,0.5166554233468774,0.5166554233468774,0.5157396343998641,0.5067881616873022
657,telco,target1,0.6941998783606748,0.6657002802100217,0.6657002802100217,0.6755967906000089,0.6306115749743842
658,telco,target2,0.6057036341087124,0.5837181956318569,0.8174720029865525,0.5898332977826026,0.5261020447530356
659,telco,target3,0.3908648283607722,0.3814417528717508,0.7979995582116547,0.3836545210063921,0.3693775053562301
660,anuran,target1,0.9846325802519365,0.9529797960787894,0.9944228625146369,0.967674466110774,0.950505660802697
661,anuran,target2,0.9710050861153524,0.9411702908486618,0.9971097434358178,0.9542637984194512,0.9381705765226088
662,anuran,target3,0.968903875994538,0.9501223422895902,0.9980573201673164,0.9580731517979668,0.9476103225501082
663,bank,target1,0.7521595070105748,0.7169605153841312,0.7169605153841312,0.7317207660407322,0.6770398997186122
664,bank,target2,0.4962668328979998,0.5008955691192559,0.5008955691192559,0.4773565387478373,0.1793056718532451
665,bank,target3,0.5060927815510704,0.505792052321493,0.505792052321493,0.5050899074540666,0.4992652176613538
666,census,target1,0.6822288905540198,0.6256452661648303,0.6256452661648303,0.6392731406716118,0.5568262665693593
667,census,target2,0.1756419889077887,0.1478137530796713,0.8588053101033101,0.1381513811157158,0.0
668,census,target3,0.1910257700850251,0.1818641654748112,0.8790885192579914,0.1771386790516029,0.0
669,flight,target1,0.7149982941711994,0.664225221935314,0.664225221935314,0.682761997039272,0.6093315542903216
670,flight,target2,0.7462583804041596,0.7403153021181509,0.7403153021181509,0.7422772144547868,0.7370318546415882
671,flight,target3,0.495332289582774,0.4869960488322135,0.7989467360194237,0.4727965043912466,0.1694185029143877
672,imdb,target1,0.6185011983070577,0.3989851479645531,0.6938069067875882,0.4251121652927501,0.1982048278778069
673,imdb,target2,0.7455173159295833,0.7350614523079079,0.7350614523079079,0.7386428190729604,0.7261303460699736
674,imdb,target3,0.1910095799673582,0.1929588399679785,0.8794333524162246,0.1902062648575734,0.0
675,intention,target1,0.745110452567309,0.6344888146246326,0.6344888146246326,0.6636023160625134,0.5418467970215662
676,intention,target2,0.2551832958598773,0.1693599924280863,0.8346495468150075,0.1633703964429097,0.0
677,intention,target3,0.6266143673025178,0.5636901502466569,0.5636901502466569,0.5755675744713566,0.4069255673609474
678,mushroom,target1,1.0,1.0,1.0,1.0,1.0
679,mushroom,target2,0.5602195324953466,0.555137377558286,0.9089975738390574,0.5530365195361681,0.4514526756396004
680,mushroom,target3,0.4173466064540458,0.4187121957348497,0.8390713764744511,0.4166684591298768,0.3650632653986849
681,paris,target1,0.487865530945747,0.4984488690820111,0.4984488690820111,0.4725291210066082,0.0984315510960673
682,paris,target2,0.5046152796797061,0.5046131208229461,0.5046131208229461,0.5044508162593893,0.5044937046198908
683,paris,target3,0.5168712225752266,0.5168649418727529,0.5168649418727529,0.5167884986274136,0.5167516016376235
684,smoking,target1,0.5119905236845069,0.5048610533935377,0.5048610533935377,0.4867424128742936,0.2746326843137751
685,smoking,target2,0.6621555108964109,0.6568739905129887,0.6568739905129887,0.6589416831526103,0.6463628570137641
686,smoking,target3,0.5171676416597698,0.5166554233468774,0.5166554233468774,0.5157396343998641,0.5067881616873022
687,telco,target1,0.6941998783606748,0.6657002802100217,0.6657002802100217,0.6755967906000089,0.6306115749743842
688,telco,target2,0.6057036341087124,0.5837181956318569,0.8174720029865525,0.5898332977826026,0.5261020447530356
689,telco,target3,0.3908648283607722,0.3814417528717508,0.7979995582116547,0.3836545210063921,0.3693775053562301
690,anuran,target1,0.9846325802519365,0.9529797960787894,0.9944228625146369,0.967674466110774,0.950505660802697
691,anuran,target2,0.9710050861153524,0.9411702908486618,0.9971097434358178,0.9542637984194512,0.9381705765226088
692,anuran,target3,0.968903875994538,0.9501223422895902,0.9980573201673164,0.9580731517979668,0.9476103225501082
693,bank,target1,0.7521595070105748,0.7169605153841312,0.7169605153841312,0.7317207660407322,0.6770398997186122
694,bank,target2,0.4962668328979998,0.5008955691192559,0.5008955691192559,0.4773565387478373,0.1793056718532451
695,bank,target3,0.5060927815510704,0.505792052321493,0.505792052321493,0.5050899074540666,0.4992652176613538
696,census,target1,0.6822288905540198,0.6256452661648303,0.6256452661648303,0.6392731406716118,0.5568262665693593
697,census,target2,0.1756419889077887,0.1478137530796713,0.8588053101033101,0.1381513811157158,0.0
698,census,target3,0.1910257700850251,0.1818641654748112,0.8790885192579914,0.1771386790516029,0.0
699,flight,target1,0.7149982941711994,0.664225221935314,0.664225221935314,0.682761997039272,0.6093315542903216
700,flight,target2,0.7462583804041596,0.7403153021181509,0.7403153021181509,0.7422772144547868,0.7370318546415882
701,flight,target3,0.495332289582774,0.4869960488322135,0.7989467360194237,0.4727965043912466,0.1694185029143877
702,imdb,target1,0.6185011983070577,0.3989851479645531,0.6938069067875882,0.4251121652927501,0.1982048278778069
703,imdb,target2,0.7455173159295833,0.7350614523079079,0.7350614523079079,0.7386428190729604,0.7261303460699736
704,imdb,target3,0.1910095799673582,0.1929588399679785,0.8794333524162246,0.1902062648575734,0.0
705,intention,target1,0.745110452567309,0.6344888146246326,0.6344888146246326,0.6636023160625134,0.5418467970215662
706,intention,target2,0.2551832958598773,0.1693599924280863,0.8346495468150075,0.1633703964429097,0.0
707,intention,target3,0.6266143673025178,0.5636901502466569,0.5636901502466569,0.5755675744713566,0.4069255673609474
708,mushroom,target1,1.0,1.0,1.0,1.0,1.0
709,mushroom,target2,0.5602195324953466,0.555137377558286,0.9089975738390574,0.5530365195361681,0.4514526756396004
710,mushroom,target3,0.4173466064540458,0.4187121957348497,0.8390713764744511,0.4166684591298768,0.3650632653986849
711,paris,target1,0.487865530945747,0.4984488690820111,0.4984488690820111,0.4725291210066082,0.0984315510960673
712,paris,target2,0.5046152796797061,0.5046131208229461,0.5046131208229461,0.5044508162593893,0.5044937046198908
713,paris,target3,0.5168712225752266,0.5168649418727529,0.5168649418727529,0.5167884986274136,0.5167516016376235
714,smoking,target1,0.5119905236845069,0.5048610533935377,0.5048610533935377,0.4867424128742936,0.2746326843137751
715,smoking,target2,0.6621555108964109,0.6568739905129887,0.6568739905129887,0.6589416831526103,0.6463628570137641
716,smoking,target3,0.5171676416597698,0.5166554233468774,0.5166554233468774,0.5157396343998641,0.5067881616873022
717,telco,target1,0.6941998783606748,0.6657002802100217,0.6657002802100217,0.6755967906000089,0.6306115749743842
718,telco,target2,0.6057036341087124,0.5837181956318569,0.8174720029865525,0.5898332977826026,0.5261020447530356
719,telco,target3,0.3908648283607722,0.3814417528717508,0.7979995582116547,0.3836545210063921,0.3693775053562301
720,anuran,target1,0.9846325802519365,0.9529797960787894,0.9944228625146369,0.967674466110774,0.950505660802697
721,anuran,target2,0.9710050861153524,0.9411702908486618,0.9971097434358178,0.9542637984194512,0.9381705765226088
722,anuran,target3,0.968903875994538,0.9501223422895902,0.9980573201673164,0.9580731517979668,0.9476103225501082
723,bank,target1,0.7521595070105748,0.7169605153841312,0.7169605153841312,0.7317207660407322,0.6770398997186122
724,bank,target2,0.4962668328979998,0.5008955691192559,0.5008955691192559,0.4773565387478373,0.1793056718532451
725,bank,target3,0.5060927815510704,0.505792052321493,0.505792052321493,0.5050899074540666,0.4992652176613538
726,census,target1,0.6822288905540198,0.6256452661648303,0.6256452661648303,0.6392731406716118,0.5568262665693593
727,census,target2,0.1756419889077887,0.1478137530796713,0.8588053101033101,0.1381513811157158,0.0
728,census,target3,0.1910257700850251,0.1818641654748112,0.8790885192579914,0.1771386790516029,0.0
729,flight,target1,0.7149982941711994,0.664225221935314,0.664225221935314,0.682761997039272,0.6093315542903216
730,flight,target2,0.7462583804041596,0.7403153021181509,0.7403153021181509,0.7422772144547868,0.7370318546415882
731,flight,target3,0.495332289582774,0.4869960488322135,0.7989467360194237,0.4727965043912466,0.1694185029143877
732,imdb,target1,0.6185011983070577,0.3989851479645531,0.6938069067875882,0.4251121652927501,0.1982048278778069
733,imdb,target2,0.7455173159295833,0.7350614523079079,0.7350614523079079,0.7386428190729604,0.7261303460699736
734,imdb,target3,0.1910095799673582,0.1929588399679785,0.8794333524162246,0.1902062648575734,0.0
735,intention,target1,0.745110452567309,0.6344888146246326,0.6344888146246326,0.6636023160625134,0.5418467970215662
736,intention,target2,0.2551832958598773,0.1693599924280863,0.8346495468150075,0.1633703964429097,0.0
737,intention,target3,0.6266143673025178,0.5636901502466569,0.5636901502466569,0.5755675744713566,0.4069255673609474
738,mushroom,target1,1.0,1.0,1.0,1.0,1.0
739,mushroom,target2,0.5602195324953466,0.555137377558286,0.9089975738390574,0.5530365195361681,0.4514526756396004
740,mushroom,target3,0.4173466064540458,0.4187121957348497,0.8390713764744511,0.4166684591298768,0.3650632653986849
741,paris,target1,0.487865530945747,0.4984488690820111,0.4984488690820111,0.4725291210066082,0.0984315510960673
742,paris,target2,0.5046152796797061,0.5046131208229461,0.5046131208229461,0.5044508162593893,0.5044937046198908
743,paris,target3,0.5168712225752266,0.5168649418727529,0.5168649418727529,0.5167884986274136,0.5167516016376235
744,smoking,target1,0.5119905236845069,0.5048610533935377,0.5048610533935377,0.4867424128742936,0.2746326843137751
745,smoking,target2,0.6621555108964109,0.6568739905129887,0.6568739905129887,0.6589416831526103,0.6463628570137641
746,smoking,target3,0.5171676416597698,0.5166554233468774,0.5166554233468774,0.5157396343998641,0.5067881616873022
747,telco,target1,0.6941998783606748,0.6657002802100217,0.6657002802100217,0.6755967906000089,0.6306115749743842
748,telco,target2,0.6057036341087124,0.5837181956318569,0.8174720029865525,0.5898332977826026,0.5261020447530356
749,telco,target3,0.3908648283607722,0.3814417528717508,0.7979995582116547,0.3836545210063921,0.3693775053562301
750,anuran,target1,0.9846325802519365,0.9529797960787894,0.9944228625146369,0.967674466110774,0.950505660802697
751,anuran,target2,0.9710050861153524,0.9411702908486618,0.9971097434358178,0.9542637984194512,0.9381705765226088
752,anuran,target3,0.968903875994538,0.9501223422895902,0.9980573201673164,0.9580731517979668,0.9476103225501082
753,bank,target1,0.7521595070105748,0.7169605153841312,0.7169605153841312,0.7317207660407322,0.6770398997186122
754,bank,target2,0.4962668328979998,0.5008955691192559,0.5008955691192559,0.4773565387478373,0.1793056718532451
755,bank,target3,0.5060927815510704,0.505792052321493,0.505792052321493,0.5050899074540666,0.4992652176613538
756,census,target1,0.6822288905540198,0.6256452661648303,0.6256452661648303,0.6392731406716118,0.5568262665693593
757,census,target2,0.1756419889077887,0.1478137530796713,0.8588053101033101,0.1381513811157158,0.0
758,census,target3,0.1910257700850251,0.1818641654748112,0.8790885192579914,0.1771386790516029,0.0
759,flight,target1,0.7149982941711994,0.664225221935314,0.664225221935314,0.682761997039272,0.6093315542903216
760,flight,target2,0.7462583804041596,0.7403153021181509,0.7403153021181509,0.7422772144547868,0.7370318546415882
761,flight,target3,0.495332289582774,0.4869960488322135,0.7989467360194237,0.4727965043912466,0.1694185029143877
762,imdb,target1,0.6185011983070577,0.3989851479645531,0.6938069067875882,0.4251121652927501,0.1982048278778069
763,imdb,target2,0.7455173159295833,0.7350614523079079,0.7350614523079079,0.7386428190729604,0.7261303460699736
764,imdb,target3,0.1910095799673582,0.1929588399679785,0.8794333524162246,0.1902062648575734,0.0
765,intention,target1,0.745110452567309,0.6344888146246326,0.6344888146246326,0.6636023160625134,0.5418467970215662
766,intention,target2,0.2551832958598773,0.1693599924280863,0.8346495468150075,0.1633703964429097,0.0
767,intention,target3,0.6266143673025178,0.5636901502466569,0.5636901502466569,0.5755675744713566,0.4069255673609474
768,mushroom,target1,1.0,1.0,1.0,1.0,1.0
769,mushroom,target2,0.5602195324953466,0.555137377558286,0.9089975738390574,0.5530365195361681,0.4514526756396004
770,mushroom,target3,0.4173466064540458,0.4187121957348497,0.8390713764744511,0.4166684591298768,0.3650632653986849
771,paris,target1,0.487865530945747,0.4984488690820111,0.4984488690820111,0.4725291210066082,0.0984315510960673
772,paris,target2,0.5046152796797061,0.5046131208229461,0.5046131208229461,0.5044508162593893,0.5044937046198908
773,paris,target3,0.5168712225752266,0.5168649418727529,0.5168649418727529,0.5167884986274136,0.5167516016376235
774,smoking,target1,0.5119905236845069,0.5048610533935377,0.5048610533935377,0.4867424128742936,0.2746326843137751
775,smoking,target2,0.6621555108964109,0.6568739905129887,0.6568739905129887,0.6589416831526103,0.6463628570137641
776,smoking,target3,0.5171676416597698,0.5166554233468774,0.5166554233468774,0.5157396343998641,0.5067881616873022
777,telco,target1,0.6941998783606748,0.6657002802100217,0.6657002802100217,0.6755967906000089,0.6306115749743842
778,telco,target2,0.6057036341087124,0.5837181956318569,0.8174720029865525,0.5898332977826026,0.5261020447530356
779,telco,target3,0.3908648283607722,0.3814417528717508,0.7979995582116547,0.3836545210063921,0.3693775053562301
780,anuran,target1,0.9846325802519365,0.9529797960787894,0.9944228625146369,0.967674466110774,0.950505660802697
781,anuran,target2,0.9710050861153524,0.9411702908486618,0.9971097434358178,0.9542637984194512,0.9381705765226088
782,anuran,target3,0.968903875994538,0.9501223422895902,0.9980573201673164,0.9580731517979668,0.9476103225501082
783,bank,target1,0.7521595070105748,0.7169605153841312,0.7169605153841312,0.7317207660407322,0.6770398997186122
784,bank,target2,0.4962668328979998,0.5008955691192559,0.5008955691192559,0.4773565387478373,0.1793056718532451
785,bank,target3,0.5060927815510704,0.505792052321493,0.505792052321493,0.5050899074540666,0.4992652176613538
786,census,target1,0.6822288905540198,0.6256452661648303,0.6256452661648303,0.6392731406716118,0.5568262665693593
787,census,target2,0.1756419889077887,0.1478137530796713,0.8588053101033101,0.1381513811157158,0.0
788,census,target3,0.1910257700850251,0.1818641654748112,0.8790885192579914,0.1771386790516029,0.0
789,flight,target1,0.7149982941711994,0.664225221935314,0.664225221935314,0.682761997039272,0.6093315542903216
790,flight,target2,0.7462583804041596,0.7403153021181509,0.7403153021181509,0.7422772144547868,0.7370318546415882
791,flight,target3,0.495332289582774,0.4869960488322135,0.7989467360194237,0.4727965043912466,0.1694185029143877
792,imdb,target1,0.6185011983070577,0.3989851479645531,0.6938069067875882,0.4251121652927501,0.1982048278778069
793,imdb,target2,0.7455173159295833,0.7350614523079079,0.7350614523079079,0.7386428190729604,0.7261303460699736
794,imdb,target3,0.1910095799673582,0.1929588399679785,0.8794333524162246,0.1902062648575734,0.0
795,intention,target1,0.745110452567309,0.6344888146246326,0.6344888146246326,0.6636023160625134,0.5418467970215662
796,intention,target2,0.2551832958598773,0.1693599924280863,0.8346495468150075,0.1633703964429097,0.0
797,intention,target3,0.6266143673025178,0.5636901502466569,0.5636901502466569,0.5755675744713566,0.4069255673609474
798,mushroom,target1,1.0,1.0,1.0,1.0,1.0
799,mushroom,target2,0.5602195324953466,0.555137377558286,0.9089975738390574,0.5530365195361681,0.4514526756396004
800,mushroom,target3,0.4173466064540458,0.4187121957348497,0.8390713764744511,0.4166684591298768,0.3650632653986849
801,paris,target1,0.487865530945747,0.4984488690820111,0.4984488690820111,0.4725291210066082,0.0984315510960673
